phase,previous_operation,frame_ms,cpu_ms,gpu_ms,gc_alloc_bytes,draw_calls,timing_timestamp,timing_main_ms,timing_render_ms,timing_present_wait_ms,loop_ns,scripts_ns,gui_ns,gc_ns,present_ns,render_wait_ns
activity,0,16.6530,16.6615,2.0255,12240,313,814725929638,1.7915,1.0454,14.8601,16571600,67200,261000,0,1400,0
activity,0,16.9502,16.6770,2.1811,18632,314,814726096253,1.6841,0.6530,14.9819,16947500,72500,537800,0,1100,0
activity,0,16.6728,16.7570,2.0122,12240,313,814726263023,1.9160,0.7046,14.8070,16648900,64200,249200,0,1100,0
activity,0,16.6527,16.6036,1.7162,12240,314,814726430593,2.0417,0.8531,14.5299,16590100,66700,246100,0,1400,0
activity,0,16.6814,16.9692,1.7009,12240,313,814726596629,1.9759,0.6054,14.9719,16679200,66900,281700,0,1100,0
activity,4,16.6664,16.6862,1.7306,24774,314,814726766321,1.5564,0.7579,15.0928,16634900,113700,658400,0,1300,0
activity,0,16.6663,16.6148,1.6968,12246,318,814726933183,1.6911,1.0143,14.8989,16650600,74600,347200,0,1500,0
activity,0,16.6679,16.6975,2.0419,12246,319,814727099331,1.6882,0.9409,14.9913,16651600,74400,274300,0,1300,0
activity,0,16.6652,16.6558,1.7050,12246,317,814727266306,2.1089,1.2043,14.5261,16648200,75200,353100,0,1500,0
activity,0,16.6648,16.6663,1.6937,12246,319,814727432864,2.1883,0.7393,14.4627,16648400,75200,262800,0,1300,0
activity,0,16.7809,16.6674,1.7162,18638,319,814727599527,1.7947,1.1449,14.8571,16789100,66600,571700,0,1000,0
activity,0,16.6741,16.6637,1.6916,12246,319,814727766201,1.7181,0.6154,14.9302,16633900,65500,282700,0,1300,0
activity,0,16.6522,16.6613,2.0091,12246,316,814727932838,1.5628,1.1401,15.0858,16588400,66200,251100,0,1100,0
activity,0,16.6670,16.8184,1.7418,12246,318,814728099451,1.6484,0.7353,15.1409,16653300,62000,279400,0,1000,0
activity,0,16.6857,16.6740,1.6845,12246,319,814728267635,2.2172,0.6363,14.4167,16698500,66400,309600,0,1000,0
activity,0,16.6523,16.6137,1.7326,18638,319,814728434375,1.6930,1.1568,14.8953,16594900,68600,568100,0,1200,0
activity,0,16.6651,16.6663,1.7285,12246,319,814728600512,1.4968,1.1610,15.1565,16653500,73800,352300,0,1300,0
activity,0,16.6791,16.7261,2.0449,12246,319,814728767175,1.7497,1.1910,14.9493,16666900,74000,308600,0,1500,0
activity,0,16.7078,16.6187,1.7940,12246,319,814728934436,1.6842,1.1743,14.9108,16675400,69700,304700,0,1500,0
activity,0,16.6801,16.6681,1.7869,12246,319,814729100623,1.9987,1.0761,14.6551,16688700,64400,247800,0,1100,0
activity,0,16.7708,16.6857,1.7009,18638,319,814729267304,1.7056,1.0797,14.9615,16733600,64000,520200,0,800,0
activity,0,16.7501,16.6924,1.7940,12246,318,814729434161,1.6033,0.6379,15.0722,16688100,179300,432500,0,1400,0
activity,0,16.6667,16.7157,2.1197,12246,319,814729601085,1.6022,0.7818,15.0867,16653300,65500,258800,0,1300,0
activity,0,16.6680,16.7740,1.8176,12246,318,814729768242,1.9830,0.8768,14.7509,16657900,62700,272900,0,900,0
activity,0,16.6665,16.7133,1.7797,12246,319,814729935982,2.5201,0.7052,14.1679,16653500,68500,315000,0,1000,0
activity,0,16.6678,16.6648,1.7920,18638,319,814730103115,1.5745,0.8298,15.0789,16655800,62400,506000,0,900,0
activity,4,16.6652,16.6697,1.7111,18352,319,814730269763,1.7738,1.0162,14.8841,16652300,103100,497700,0,1400,0
activity,0,16.6670,16.6658,2.1330,12216,324,814730436460,1.5596,0.7149,15.0939,16657300,61900,392200,0,1000,0
activity,0,16.6694,16.6674,1.7879,12216,324,814730603118,1.7183,0.7575,14.9375,16659500,65300,240100,0,900,0
activity,0,16.6804,16.6635,1.8330,12216,324,814730769792,1.7980,0.6620,14.8543,16684100,66500,255700,0,1100,0
activity,0,16.6603,16.6685,1.8360,18608,324,814730936427,1.6595,0.6800,14.9979,16607100,66800,524600,0,1100,0
activity,0,16.9742,16.6728,1.7357,12216,322,814731103112,1.7161,0.7198,14.9435,16921700,79700,271200,0,1200,0
activity,0,16.6505,16.7151,2.0132,12216,324,814731269840,1.7469,0.9704,14.9376,16581800,74700,292100,0,1500,0
activity,0,16.6655,16.6411,1.7859,12216,323,814731436991,1.9649,0.8105,14.6423,16652500,66800,265000,0,1200,0
activity,0,16.6657,16.9956,2.0490,12216,324,814731603402,2.0853,0.7696,14.8367,16659800,57300,296400,0,800,0
activity,0,16.6690,16.6076,1.8125,18608,324,814731773358,2.1540,0.8583,14.4277,16659200,56300,473800,0,900,0
activity,0,16.6648,16.6627,1.7162,12216,324,814731939434,1.4419,0.7436,15.2105,16649000,61900,292700,0,800,0
activity,0,16.6694,16.6686,2.1084,12216,324,814732106061,1.5850,0.6886,15.0748,16663800,55600,233000,0,900,0
activity,0,16.6816,16.6708,1.7039,12216,324,814732272747,1.6231,0.9676,15.0362,16690100,63900,287700,0,1100,0
activity,0,16.6512,16.6597,1.7940,12216,324,814732439455,1.5283,0.5749,15.1207,16588500,62000,268700,0,1000,0
activity,0,16.6664,16.6739,1.8002,18608,324,814732606052,1.5196,1.0811,15.1443,16659700,57300,549200,0,900,0
activity,0,16.6854,16.7158,1.7388,12216,324,814732772791,1.5401,0.7287,15.1503,16696100,61400,234800,0,900,0
activity,0,16.6497,16.6105,2.0326,12216,324,814732939949,1.6320,1.2218,14.9563,16618700,63100,407300,0,900,0
activity,0,16.6681,16.6681,1.8391,12216,324,814733106054,1.6086,0.6246,15.0511,16664100,58400,241100,0,1100,0
activity,0,16.6656,16.7061,2.5201,12216,323,814733272735,1.5623,1.6453,15.1338,16650400,62700,236400,0,1000,0
activity,0,16.6824,16.6285,1.7900,18608,324,814733439796,1.5833,0.6071,15.0355,16694800,56700,555000,0,800,0
activity,0,16.6554,16.6738,1.7961,12216,324,814733606081,1.4933,0.5436,15.1709,16599500,64600,281700,0,900,0
activity,4,16.6806,16.6598,2.0367,19622,324,814733772819,1.5839,0.6940,15.0666,16681100,192900,495200,0,1000,0
activity,0,16.6538,16.7198,1.8196,12894,326,814733939417,1.7266,0.9864,14.9683,16635700,63500,257200,0,1200,0
activity,0,16.6660,16.6190,1.7920,12894,326,814734106615,2.0952,0.8203,14.5042,16652400,63400,274000,0,1300,0
activity,0,16.6684,16.6922,1.8196,19286,325,814734272805,1.8469,0.7461,14.8343,16660500,63200,492700,0,1100,0
activity,0,16.6660,16.6489,1.7172,12894,326,814734439727,1.5137,0.7946,15.1220,16651600,67700,275300,0,1100,0
activity,0,16.6776,16.6630,1.9978,12894,326,814734606216,1.5400,0.7012,15.1123,16680400,71800,375300,0,1100,0
activity,0,16.6581,16.6714,1.6947,12894,325,814734772846,1.6959,0.6281,14.9646,16610100,60100,258600,0,800,0
activity,0,16.6652,16.6642,1.6568,12894,326,814734939560,1.6053,1.1125,15.0464,16649100,76900,294100,0,1200,0
activity,0,16.6672,16.7046,1.7336,19286,326,814735106202,1.6874,0.6702,14.9932,16655900,76100,610100,0,900,0
activity,0,16.6838,16.6349,1.6794,12894,326,814735273248,1.5526,0.6873,15.0575,16696900,63300,299700,0,1100,0
activity,0,16.6668,16.6611,2.0439,12894,326,814735439597,2.0664,0.7199,14.5826,16617600,64100,252400,0,900,0
activity,0,16.6509,16.6667,1.7060,12894,234,814735606208,1.7950,1.0133,14.8610,16605600,59700,243100,0,1000,0
activity,0,16.6678,16.7251,1.6957,12894,326,814735772875,1.5666,0.6563,15.1305,16659000,65300,263900,0,800,0
activity,0,16.6660,16.6571,1.6804,19286,326,814735940126,1.6306,0.6155,14.9871,16652200,62600,618200,0,800,0
activity,0,16.6665,16.6175,1.7152,12894,324,814736106697,1.6200,0.5832,14.9856,16658000,61100,320300,0,900,0
activity,0,16.6664,16.6696,2.0398,12894,326,814736272872,1.5138,0.6908,15.1452,16655400,61500,239900,0,900,0
activity,0,16.6667,16.6625,1.7326,12894,324,814736439568,1.7491,0.7205,14.9032,16656500,58300,251400,0,900,0
activity,0,16.6666,16.6675,1.7070,12894,326,814736606193,1.5258,0.6207,15.1324,16662100,56400,257300,0,800,0
activity,0,16.6678,16.6646,1.7029,19286,326,814736772868,1.4715,0.6096,15.1839,16656300,59600,627200,0,1000,0
activity,0,16.6664,16.6659,1.7203,12894,326,814736939514,1.6025,0.6402,15.0540,16652900,73300,280500,0,1000,0
activity,0,16.6668,16.6716,2.0193,12894,326,814737106173,1.7075,0.8553,14.9546,16657500,59000,225400,0,900,0
activity,4,16.6671,16.6671,1.7121,25154,325,814737272889,2.3339,0.7108,14.3223,16660100,116700,642700,0,1200,0
activity,0,16.6770,16.6624,1.7193,12366,314,814737439560,1.7314,0.6918,14.9215,16667300,59700,282300,0,1100,0
activity,0,16.6725,16.6661,1.6937,18758,313,814737606184,1.7706,1.0210,14.8869,16683900,57400,590100,0,1000,0
activity,0,16.6542,16.6690,1.7633,12366,314,814737772845,2.1703,0.9954,14.4898,16601200,63200,294000,0,900,0
activity,0,16.6653,16.6764,2.0838,12366,314,814737939535,1.4802,0.7574,15.1871,16648500,70600,259700,0,1000,0
activity,0,16.6676,16.7115,1.6968,12366,314,814738106299,1.8042,0.9759,14.8801,16660700,56500,254600,0,900,0
activity,0,16.6830,16.6221,1.7101,12366,314,814738273414,1.7229,0.6128,14.8782,16693400,61100,231900,0,800,0
activity,0,16.6511,16.6580,1.7234,18758,314,814738439635,1.6416,0.8864,15.0070,16592200,65000,464300,0,800,0
activity,0,16.7061,16.6700,1.7285,12366,313,814738606215,1.6977,0.5751,14.9631,16706300,65700,281500,0,900,0
activity,0,16.6643,16.7201,2.0951,12366,313,814738772915,1.4290,0.6334,15.2646,16644700,80000,267900,0,1200,0
activity,0,16.8624,16.6146,1.7521,12366,314,814738940116,1.6576,0.7540,14.9345,16848100,70100,278000,0,1100,0
activity,0,16.6670,16.7224,2.0490,12366,314,814739106262,1.7786,0.8445,14.9279,16647200,91200,342100,0,1700,0
activity,0,16.6667,16.6587,1.7050,18758,312,814739273486,1.9031,0.6916,14.7416,16645300,83700,850300,0,1900,0
activity,0,16.6662,16.8659,1.7070,12366,313,814739440073,1.7349,0.9744,15.1134,16648600,81600,299300,0,1600,0
activity,0,16.6872,16.6677,1.7418,12366,314,814739608732,2.5632,0.9833,14.0842,16689200,78800,273900,0,1600,0
activity,0,16.6523,16.6616,1.7306,12366,313,814739775409,2.5321,0.8050,14.1133,16592300,72200,312800,0,1100,0
activity,0,16.6568,16.6667,2.0388,12366,314,814739942025,2.2825,0.6482,14.3664,16613400,63000,235200,0,1200,0
activity,0,16.6659,16.7206,1.7367,18758,313,814740108692,2.1021,1.0428,14.5875,16654400,59800,536600,0,1000,0
activity,0,16.6975,16.6324,1.7060,12366,311,814740275898,1.8906,0.5628,14.7017,16715900,57500,241700,0,900,0
activity,0,16.7923,16.6313,2.0470,12366,313,814740442222,1.6217,0.6856,14.9917,16722500,222500,226900,0,1100,0
activity,0,16.8435,16.6640,1.7039,12366,314,814740608535,1.7329,0.5665,14.9216,16843700,68700,279800,0,1000,0
activity,4,16.6690,16.7445,2.0429,18496,312,814740775175,1.5806,0.8372,15.1357,16646700,145600,569400,0,1600,0
activity,0,16.6681,16.7472,1.7142,18632,314,814740942620,2.2613,1.0236,14.4611,16647700,84200,1261400,0,1700,0
activity,0,16.6620,16.8624,1.7347,12240,312,814741110092,1.8633,1.0134,14.9804,16634800,87200,2584100,986900,2200,0
activity,0,16.6644,16.6638,2.1381,12240,314,814741278716,2.7051,1.1970,13.9417,16644700,77200,260900,0,1400,0
activity,0,16.6660,16.6707,1.7275,12240,313,814741445354,3.2229,0.8771,13.4252,16653600,62800,239500,0,900,0
activity,0,16.6666,16.6534,2.0408,12240,314,814741612061,3.9438,0.7061,12.6911,16653700,76900,233200,0,1000,0
activity,0,16.6688,16.6583,1.7162,18632,308,814741778595,2.2935,0.7097,14.3512,16660400,61100,598100,0,800,0
activity,0,16.6642,16.6660,1.7336,12240,314,814741945178,1.8359,0.5794,14.8178,16650100,76900,242500,0,1000,0
activity,0,16.6819,16.6645,1.7244,12240,314,814742111838,1.9538,1.1232,14.7000,16694700,60100,246100,0,1200,0
activity,0,16.8059,16.6725,1.6998,12240,314,814742278483,2.1233,0.6074,14.5371,16769500,70600,288300,0,800,0
activity,0,16.6509,16.6607,2.1627,12240,314,814742445208,1.8934,0.5777,14.7567,16509300,67800,228900,0,1100,0
activity,0,16.6671,16.7224,1.7848,18632,314,814742611815,1.7027,0.9703,14.9922,16660500,59600,451300,0,900,0
activity,0,16.6665,16.8081,1.8094,12240,314,814742779039,1.7602,0.6571,15.0095,16655200,61000,239700,0,1000,0
activity,0,16.6671,16.6070,2.0193,12240,313,814742947120,1.7951,0.6773,14.7143,16659700,59000,226000,0,900,0
activity,0,16.6845,16.6702,1.8033,12240,312,814743113190,1.6610,0.6316,14.9996,16698500,58300,256800,0,900,0
activity,0,16.6649,16.6633,2.0490,12240,314,814743279892,1.8505,0.5392,14.8046,16621600,65700,217400,0,900,0
activity,0,16.6538,16.6688,1.8053,18632,314,814743446525,1.6327,0.8023,15.0271,16598100,56600,510000,0,900,0
activity,0,16.6656,16.7260,1.8237,12240,313,814743613213,1.8748,0.6239,14.8240,16644800,59400,236600,0,1000,0
activity,0,16.6683,16.6585,2.0296,12240,313,814743780473,2.0931,0.6851,14.5286,16661000,56300,212500,0,800,0
activity,0,16.6675,16.6189,1.7592,12240,313,814743947058,1.6062,0.6215,14.9919,16659900,59300,313100,0,1000,0
activity,0,16.6709,16.6632,1.7408,12240,314,814744113247,1.8137,0.6403,14.8309,16665200,63300,249100,0,900,0
activity,4,16.6662,16.6704,1.7992,24774,313,814744279879,1.5684,1.2189,15.0927,16647800,125500,1323600,0,1400,0
activity,0,16.6692,16.6703,1.8616,12246,319,814744446583,1.7972,0.6174,14.8627,16659000,331600,310600,0,1600,0
activity,0,16.6623,16.6786,2.1514,12246,319,814744613286,1.7465,1.2464,14.9189,16638300,106500,309300,0,1900,0
activity,0,16.7911,16.6630,1.8074,12246,319,814744780072,3.0980,0.7388,13.5500,16777100,75000,307400,0,1100,0
activity,0,16.6618,16.6747,2.6409,12246,319,814744946702,2.3926,0.8350,14.2666,16645900,61900,231700,0,1200,0
activity,0,16.6637,16.6563,2.2579,18638,319,814745113449,2.6242,1.0552,14.0142,16645500,62000,508200,0,1000,0
activity,0,16.6830,16.7921,1.7920,12246,319,814745280012,1.9141,0.6065,14.8632,16691900,62200,219100,0,1100,0
activity,0,16.6567,16.6618,2.2241,12246,318,814745447933,1.5830,0.7949,15.0631,16623000,71100,240400,0,1000,0
activity,0,16.6826,16.6577,1.7951,12246,318,814745614551,1.8643,0.5934,14.7812,16687900,68900,250400,0,1400,0
activity,0,16.6639,16.7120,2.0449,12246,318,814745781128,1.7080,0.7464,14.9842,16608900,69800,247200,0,1100,0
activity,0,16.6520,16.6370,1.8043,18638,318,814745948248,1.4996,0.6369,15.1235,16626400,60800,534500,0,1100,0
activity,0,16.6851,16.7179,1.7920,12246,318,814746114618,1.9078,0.6298,14.7804,16696900,64300,236800,0,900,0
activity,0,16.6482,16.6350,1.7848,12246,318,814746281797,1.8910,0.7845,14.7176,16591700,63100,237700,0,800,0
activity,0,16.6695,16.6369,1.7951,12246,319,814746448147,1.7509,0.6357,14.8755,16662700,57900,252800,0,1000,0
activity,0,16.6652,16.7252,1.9927,12246,319,814746614516,1.5659,0.6037,15.1312,16650900,63800,252600,0,1000,0
activity,0,16.6665,16.6051,1.8094,18638,319,814746781768,1.6117,0.7467,14.9801,16656700,60400,502700,0,800,0
activity,0,16.7006,16.6729,1.7705,12246,319,814746947819,1.4317,0.6079,15.2312,16688300,60700,388400,0,900,0
activity,0,16.6737,16.6639,2.2764,12246,319,814747114548,1.8999,0.8382,14.7511,16670600,88100,361300,0,1000,0
activity,0,16.6675,16.6668,1.6753,12246,319,814747281187,1.9397,0.6559,14.7169,16649500,88100,497700,0,1800,0
activity,0,16.6808,16.6983,2.4494,12246,319,814747447855,2.1544,0.7367,14.5339,16674200,85000,301500,0,1600,0
activity,0,16.6473,16.6876,2.1443,18638,318,814747614838,2.2608,1.5171,14.4099,16585900,74300,711800,0,900,0
activity,4,16.6675,16.6680,1.8074,18352,319,814747781714,2.4329,0.7954,14.2168,16657900,92800,664900,0,1100,0
activity,0,16.6745,16.7049,2.1719,12216,324,814747948394,2.5155,0.7027,14.1591,16676700,62000,241000,0,900,0
activity,0,16.6575,16.6096,1.6988,12216,324,814748115443,2.5236,0.7478,14.0623,16609600,60000,229800,0,1100,0
activity,0,16.6670,16.6697,2.0244,12216,324,814748281539,1.9309,0.6095,14.7270,16656600,57500,233300,0,1000,0
activity,0,16.6687,16.7036,1.8483,18608,324,814748448236,1.6560,0.6100,15.0210,16660400,61200,526500,0,900,0
activity,0,16.7053,16.6261,1.7009,12216,323,814748615272,1.6902,0.5660,14.9194,16697400,64900,310100,0,1200,0
activity,0,16.6615,16.6674,1.7306,12216,324,814748781533,1.5273,0.6869,15.1293,16639700,72200,264500,0,1400,0
activity,0,16.6672,16.6718,1.7213,12216,324,814748948207,1.7009,1.1323,14.9596,16661200,77300,314300,0,1200,0
activity,0,16.6652,16.7147,2.0490,12216,324,814749114925,1.6973,0.6385,15.0003,16638700,75700,382500,0,1500,0
activity,0,16.6655,16.6583,1.7080,18608,324,814749282072,1.8227,0.7343,14.8174,16649400,73500,596000,0,1700,0
activity,0,16.6652,16.6774,1.7347,12216,324,814749448655,1.9376,1.2068,14.7238,16648000,73200,251300,0,1100,0
activity,0,16.6848,16.6547,2.0849,12216,324,814749615429,1.8741,0.8338,14.7649,16697200,64900,310200,0,1000,0
activity,0,16.6690,16.6628,1.6937,12216,324,814749781976,2.1506,0.6742,14.4990,16627200,67600,314800,0,1300,0
activity,0,16.6494,16.6614,2.0152,12216,324,814749948604,1.6792,0.7454,14.9689,16587200,68400,261700,0,1200,0
activity,0,16.6685,16.7256,2.2313,18608,324,814750115218,2.0199,0.7131,14.6777,16660500,63800,525600,0,1000,0
activity,0,16.6655,16.6698,1.7295,12216,323,814750282474,1.9921,0.6779,14.6354,16651400,69500,246000,0,1200,0
activity,0,16.9089,16.6077,1.7439,12216,322,814750449172,1.9352,0.8011,14.6519,16908400,66500,361200,0,1200,0
activity,0,16.6527,16.6729,1.6937,12216,323,814750615249,1.6720,0.6506,14.9886,16594500,78500,243000,0,1100,0
activity,0,16.6683,16.6672,2.0470,12216,324,814750781978,1.7665,1.0301,14.8851,16657100,66000,324000,0,1200,0
activity,0,16.6670,16.9360,2.1606,18608,324,814750948650,1.7843,1.5051,15.1243,16651800,69100,584400,0,1400,0
activity,0,16.6673,16.6233,1.7398,12216,324,814751118010,1.6794,1.0700,14.9152,16653300,68900,322000,0,1200,0
activity,4,16.6799,16.6717,2.1330,19622,324,814751284243,1.9873,0.8621,14.6699,16693200,212900,522900,0,1300,0
activity,0,16.6504,16.6656,1.7224,12894,325,814751450960,2.0882,0.7975,14.5638,16576800,70300,252800,0,1300,0
activity,0,16.6660,16.6682,2.4484,12894,325,814751617616,2.0750,0.8221,14.5786,16654500,61800,253100,0,1100,0
activity,0,16.6678,16.7208,2.1862,19286,325,814751784298,2.2907,0.6047,14.4028,16661300,54400,550300,0,900,0
activity,0,16.6679,16.6002,1.6978,12894,326,814751951506,1.8995,0.5926,14.6771,16658600,62000,279700,0,1100,0
activity,0,16.6671,16.6633,1.6927,12894,326,814752117508,1.6090,1.1542,15.0454,16657800,63500,259700,0,1300,0
activity,0,16.6710,16.6708,1.6845,12894,326,814752284141,1.6266,0.9663,15.0347,16665000,63200,296600,0,1000,0
activity,0,16.6641,16.6688,1.9886,12894,326,814752450849,1.4270,0.5805,15.2317,16640300,81300,305100,0,1700,0
activity,0,16.6666,16.6686,1.7111,19286,326,814752617537,1.5460,0.8263,15.1119,16655400,67000,519900,0,1200,0
activity,0,16.7260,16.6796,1.6814,12894,326,814752784223,1.8028,0.8423,14.8623,16716800,68900,616400,0,1000,0
activity,0,16.6600,16.6558,2.1647,12894,326,814752951019,1.9242,0.7128,14.7162,16639600,67000,332600,0,1000,0
activity,0,16.6716,16.6702,1.7162,12894,326,814753117577,1.8374,0.7146,14.8180,16666300,62100,247800,0,800,0
activity,0,16.6664,16.7304,2.4330,12894,325,814753284279,2.1724,0.7665,14.5445,16649900,76900,347700,0,1800,0
activity,0,16.6677,16.6508,1.7050,19286,320,814753451583,1.8086,0.6702,14.8311,16653000,74300,781200,0,1200,0
activity,0,16.6677,16.6798,1.9999,12894,325,814753618091,1.5948,0.9326,15.0717,16647300,73900,307300,0,1400,0
activity,0,16.6662,16.6640,2.1678,12894,326,814753784889,2.0684,1.3987,14.5816,16649300,72600,512500,0,1500,0
activity,0,16.6651,16.6706,1.6835,12894,326,814753951529,1.9857,0.7515,14.6675,16646000,80100,285500,0,1400,0
activity,0,16.6685,16.6667,2.4351,12894,326,814754118235,2.1665,0.8898,14.4808,16656100,69200,260100,0,1100,0
activity,0,16.6738,16.6684,2.1340,19286,326,814754284902,2.2404,0.7120,14.4090,16664600,67200,634100,0,1500,0
activity,0,16.6614,16.6600,1.6988,12894,326,814754451586,1.9597,0.6050,14.6863,16639200,79600,388100,0,1700,0
activity,0,16.6669,16.6695,2.1361,12894,326,814754618186,1.5409,1.1015,15.1153,16647900,82100,338800,0,1300,0
activity,0,16.6685,16.6820,1.7029,12894,326,814754784881,2.0543,0.8796,14.6105,16650800,109500,493300,0,1600,0
activity,4,16.6693,16.6577,2.4515,25154,326,814754951701,2.2656,0.7059,14.3740,16654300,173800,1162600,0,1800,0
activity,0,16.6646,16.6673,2.1545,18758,314,814755118278,1.9040,1.1537,14.7440,16639400,121000,958600,0,1900,0
activity,0,16.6670,16.6688,2.0838,12366,314,814755284951,2.6561,1.1352,13.9949,16648800,91800,360000,0,1800,0
activity,0,16.6659,16.6758,2.2467,12366,314,814755451639,3.0437,1.3655,13.6107,16645900,92700,361700,0,1800,0
activity,0,16.6662,16.6594,1.7213,12366,314,814755618397,3.3728,1.1133,13.2668,16648300,86100,445400,0,2000,0
activity,0,16.6662,16.6675,2.1535,12366,314,814755784991,2.2936,1.4295,14.3553,16647700,86400,335600,0,1800,0
activity,0,16.6673,16.6638,2.1258,18758,314,814755951666,2.2762,1.1045,14.3699,16653600,79400,664600,0,1800,0
activity,0,16.6679,16.6651,1.7418,12366,314,814756118304,2.4822,1.2722,14.1662,16653600,76600,299500,0,1400,0
activity,0,16.6633,16.6627,2.1494,12366,314,814756284955,2.1820,0.9637,14.4658,16640100,81900,296500,0,1700,0
activity,0,16.7566,16.6688,1.8340,12366,314,814756451582,2.1460,0.7408,14.5077,16758700,77900,474800,0,1500,0
activity,0,16.6582,16.6708,2.4443,12366,314,814756618270,2.0907,0.7444,14.5631,16628100,75600,349600,0,1600,0
activity,0,16.6686,16.6539,2.1371,18758,313,814756784978,2.1591,0.9207,14.4811,16656000,81100,670700,0,1500,0
activity,0,16.7299,16.7764,2.0521,12366,312,814756951517,2.4375,0.8769,14.3214,16715000,87000,343100,0,1300,0
activity,0,16.6743,16.6413,2.4064,12366,314,814757119281,2.4026,1.2053,14.2257,16664200,71900,283600,0,1100,0
activity,0,16.6631,16.6704,1.8115,12366,314,814757285694,2.5957,1.0919,14.0605,16642400,79400,279300,0,1300,0
activity,0,16.6699,16.7276,2.4330,12366,314,814757452398,2.2689,0.6807,14.4461,16662900,72100,295700,0,1400,0
activity,0,16.6665,16.6808,2.2026,18758,314,814757619674,1.7619,0.7251,14.9025,16650200,88800,1058600,0,1700,0
activity,0,16.6660,16.6539,1.7838,12366,312,814757786482,2.1826,0.7623,14.4599,16649500,75500,326800,0,1700,0
activity,0,16.6653,16.6786,2.1586,12366,314,814757953021,1.9643,0.9085,14.6988,16648500,75800,304600,0,1400,0
activity,0,16.6699,16.6656,1.7070,12366,314,814758119807,2.8150,1.0842,13.8355,16660300,72800,303300,0,1400,0
activity,0,16.6642,16.6635,2.4801,12366,313,814758286463,1.7457,0.9142,14.9039,16644700,78200,299200,0,1500,0
activity,0,16.6683,16.6616,2.2405,18758,314,814758453098,1.9156,0.9202,14.7329,16658900,69300,552900,0,1300,0
activity,4,16.6671,16.6744,2.0142,18496,314,814758619714,1.9097,1.0084,14.7507,16653400,112300,592100,0,1400,0
activity,0,16.6674,16.6572,2.2354,12240,314,814758786458,2.1273,0.8815,14.5175,16654800,75700,315500,0,1300,0
activity,0,16.6696,16.6736,1.7777,12240,314,814758953030,2.0005,0.8963,14.6586,16654600,77500,2575400,878900,1600,0
activity,0,16.6647,16.6682,2.4842,12240,314,814759119766,2.2161,1.1226,14.4375,16652400,80800,277200,0,1800,0
activity,0,16.6819,16.6699,1.7480,18632,314,814759286448,2.4755,0.8800,14.1793,16662700,74900,553700,0,1600,0
activity,0,16.6639,16.6699,1.7664,12240,314,814759453147,3.6122,0.7581,13.0425,16648700,77600,279500,0,1800,0
activity,0,16.6659,16.6667,2.2374,12240,314,814759619846,2.0018,0.8192,14.6508,16649800,71700,261400,0,1500,0
activity,0,16.6689,16.6782,2.4187,12240,314,814759786513,2.0943,0.7225,14.5685,16656100,73700,251300,0,1100,0
activity,0,16.6639,16.6631,2.5528,12240,314,814759953295,1.9315,0.9987,14.7173,16646700,70900,253300,0,1400,0
activity,0,16.6676,16.6645,2.1565,18632,314,814760119926,1.9695,0.8960,14.6805,16656800,67800,556800,0,1000,0
activity,0,16.6680,16.6700,1.6978,12240,312,814760286571,2.0977,0.6583,14.5586,16657000,70500,258500,0,1200,0
activity,0,16.6674,16.6594,2.5211,12240,314,814760453271,1.8291,0.7748,14.8176,16654600,70200,301800,0,1300,0
activity,0,16.6689,16.6691,2.5999,12240,314,814760619865,1.9764,0.7233,14.6807,16653800,76800,268400,0,1500,0
activity,0,16.6683,16.6705,2.0480,12240,312,814760786556,2.0158,0.6996,14.6414,16653000,82200,303500,0,1700,0
activity,0,16.6676,16.6698,2.2241,18632,314,814760953261,1.9779,0.6733,14.6769,16652800,78800,1044800,0,1500,0
activity,0,16.6652,16.6694,2.1668,12240,314,814761119959,2.0981,0.9954,14.5559,16646100,81800,402900,0,2100,0
activity,0,16.6665,16.6690,2.3675,12240,313,814761286653,2.1506,1.0944,14.5026,16651100,80900,321900,0,1500,0
activity,0,16.6662,16.6694,1.8227,12240,314,814761453343,2.8899,0.8583,13.7631,16647900,78300,273500,0,1500,0
activity,0,16.6638,16.6632,2.4975,12240,313,814761620037,2.5191,0.7979,14.1273,16643200,71700,272500,0,1400,0
activity,0,16.6692,16.6674,2.2405,18632,314,814761786669,2.5500,0.6851,14.1014,16661700,61900,459100,0,1000,0
activity,0,16.6641,16.6644,1.8115,12240,314,814761953343,2.0146,0.6709,14.6335,16646100,65400,301400,0,1100,0
activity,0,16.6708,16.6558,2.2272,12240,314,814762119987,1.7636,0.9394,14.8797,16666100,60400,312000,0,900,0
activity,4,16.6693,16.6742,1.8166,18382,314,814762286545,1.7346,1.1114,14.9272,16657700,191100,561000,0,1400,0
activity,0,16.6653,16.6569,2.4719,12246,319,814762453287,1.7320,1.2638,14.9141,16646300,84400,485600,0,1900,0
activity,0,16.6651,16.6784,2.1565,18638,319,814762619856,1.7756,0.7835,14.8905,16648200,82000,1352200,0,1500,0
activity,0,16.6642,16.6733,2.0347,12246,319,814762786640,2.1311,0.8925,14.5267,16647200,71700,277200,0,1200,0
activity,0,16.6677,16.6630,2.0961,12246,317,814762953373,2.4795,1.0874,14.1670,16659600,64400,230700,0,1200,0
activity,0,16.6686,16.6624,1.7562,12246,318,814763120003,3.1728,0.6738,13.4754,16659100,78000,289600,0,1400,0
