phase,previous_operation,frame_ms,cpu_ms,gpu_ms,gc_alloc_bytes,draw_calls
activity,0,2.6070,3.0172,0.0000,76,300
activity,0,2.4073,2.3581,0.0000,76,300
activity,0,2.1758,2.1165,0.0000,76,299
activity,0,2.4356,2.6070,0.0000,76,300
activity,0,2.5364,2.4064,0.0000,76,300
activity,0,1.8033,2.1756,0.0000,76,300
activity,0,12.3252,2.4373,0.0000,76,300
activity,0,3.5422,2.5346,0.0000,76,300
activity,0,1.9700,1.8031,0.0000,76,300
activity,0,2.3075,12.3345,0.0000,76,300
activity,0,2.1949,3.5360,0.0000,76,300
activity,0,2.2944,1.9681,0.0000,76,300
activity,0,1.6055,2.3083,0.0000,76,300
activity,0,2.3938,2.1946,0.0000,76,298
activity,0,2.2278,2.2948,0.0000,76,300
activity,0,2.2854,1.6028,0.0000,76,300
activity,0,2.5183,2.3943,0.0000,76,300
activity,0,2.5629,2.2307,0.0000,76,300
activity,0,2.2384,2.2832,0.0000,76,300
activity,0,2.4547,2.5187,0.0000,76,298
activity,0,2.5014,2.5631,0.0000,76,300
activity,0,2.3068,2.2397,0.0000,76,299
activity,0,2.3502,2.4547,0.0000,76,300
activity,0,2.5133,2.5143,0.0000,76,299
activity,0,1.5258,2.2909,0.0000,76,298
activity,0,2.4694,2.3520,0.0000,76,300
activity,0,2.4261,2.5137,0.0000,76,300
activity,0,2.1614,1.5243,0.0000,76,299
activity,0,2.3849,2.4690,0.0000,76,300
activity,0,2.1440,2.4281,0.0000,76,300
activity,0,2.0857,2.1601,0.0000,76,299
activity,0,2.3289,2.3843,0.0000,76,300
activity,0,2.5236,2.1449,0.0000,76,300
activity,0,1.5551,2.0839,0.0000,76,300
activity,0,2.1463,2.3309,0.0000,76,299
activity,0,2.0663,2.5248,0.0000,76,300
activity,0,2.3830,1.5530,0.0000,76,298
activity,0,2.0686,2.1465,0.0000,76,300
activity,0,15.2084,2.0659,0.0000,76,300
activity,0,2.6991,2.3835,0.0000,76,300
activity,0,2.0049,2.0691,0.0000,76,300
activity,0,2.2443,15.2180,0.0000,76,300
activity,0,2.5376,2.6914,0.0000,76,298
activity,0,2.4815,2.0048,0.0000,76,300
activity,0,2.8141,2.2420,0.0000,76,300
activity,0,2.5432,2.5395,0.0000,76,300
activity,0,2.5043,2.4807,0.0000,76,299
activity,0,2.8654,2.8149,0.0000,76,300
activity,0,2.2476,2.5430,0.0000,76,300
activity,0,1.7131,2.5030,0.0000,76,299
activity,0,2.2623,2.8668,0.0000,76,300
activity,0,2.4774,2.2476,0.0000,76,300
activity,0,2.2300,1.7112,0.0000,76,300
activity,0,2.4955,2.2630,0.0000,76,300
activity,0,2.6506,2.4771,0.0000,76,294
activity,0,2.5340,2.2306,0.0000,76,300
activity,0,2.4008,2.4980,0.0000,76,299
activity,0,2.4018,2.6512,0.0000,76,300
activity,0,1.6234,2.5305,0.0000,76,300
activity,0,2.6668,2.4027,0.0000,76,299
activity,0,2.9330,2.4003,0.0000,76,300
activity,0,2.2704,1.6227,0.0000,76,299
activity,0,2.6088,2.6685,0.0000,76,299
activity,0,2.5141,2.9330,0.0000,76,300
activity,0,2.3916,2.2694,0.0000,76,299
activity,0,2.5846,2.6104,0.0000,76,300
activity,0,2.5117,2.5124,0.0000,76,300
activity,0,29.1988,2.3918,0.0000,76,298
activity,4,5.6907,2.5841,0.0000,668,300
activity,0,2.9970,2.5131,0.0000,76,300
activity,0,2.0362,29.2067,0.0000,76,300
activity,0,2.6264,5.6860,0.0000,76,300
activity,0,2.3615,2.9954,0.0000,76,300
activity,0,2.5207,2.0335,0.0000,76,300
activity,0,2.3746,2.6256,0.0000,76,300
activity,0,2.5797,2.3631,0.0000,76,300
activity,0,2.2916,2.5206,0.0000,76,300
activity,0,2.2102,2.3725,0.0000,76,300
activity,0,2.6421,2.5817,0.0000,76,300
activity,0,3.1024,2.2911,0.0000,76,299
activity,0,3.3881,2.2095,0.0000,76,300
activity,0,2.2667,2.6454,0.0000,76,300
activity,0,1.7339,3.1015,0.0000,76,299
activity,0,2.1017,3.3873,0.0000,76,299
activity,0,2.1917,2.2637,0.0000,76,300
activity,0,2.1995,1.7358,0.0000,76,300
activity,0,2.1218,2.1018,0.0000,76,297
activity,0,2.1218,2.1906,0.0000,76,300
activity,0,2.2257,2.2004,0.0000,76,296
activity,0,2.2312,2.1227,0.0000,76,299
activity,0,1.5981,2.1214,0.0000,76,300
activity,0,2.2220,2.2245,0.0000,76,300
activity,0,2.3026,2.2317,0.0000,76,300
activity,0,2.6988,1.5981,0.0000,76,299
activity,0,2.2967,2.2261,0.0000,76,298
activity,0,2.1450,2.2995,0.0000,76,298
activity,0,2.1965,2.6983,0.0000,76,300
activity,0,2.0775,2.2957,0.0000,76,300
activity,0,15.2018,2.1453,0.0000,76,300
activity,0,3.9481,2.1962,0.0000,76,299
activity,0,2.7828,2.0762,0.0000,76,299
activity,0,1.6130,15.2114,0.0000,76,300
activity,0,2.1307,3.9431,0.0000,76,300
activity,0,2.2159,2.7805,0.0000,76,299
activity,0,1.5236,1.6117,0.0000,76,300
activity,0,2.1428,2.1314,0.0000,76,298
activity,0,2.2776,2.2152,0.0000,76,300
activity,0,2.9921,1.5230,0.0000,76,299
activity,0,2.8448,2.1430,0.0000,76,300
activity,0,2.3451,2.2789,0.0000,76,300
activity,0,3.1313,2.9914,0.0000,76,300
activity,0,2.2587,2.8453,0.0000,76,300
activity,0,1.5074,2.3427,0.0000,76,299
activity,0,1.9741,3.1331,0.0000,76,298
activity,0,2.1512,2.2590,0.0000,76,300
activity,0,2.4633,1.5067,0.0000,76,300
activity,0,2.2492,1.9736,0.0000,76,300
activity,0,2.3139,2.1528,0.0000,76,300
activity,0,2.3156,2.4622,0.0000,76,300
activity,0,2.3071,2.2500,0.0000,76,300
activity,0,2.2140,2.3224,0.0000,76,300
activity,0,2.1416,2.3062,0.0000,76,300
activity,0,2.0186,2.3081,0.0000,76,298
activity,0,1.5668,2.2200,0.0000,76,300
activity,0,2.3293,2.1358,0.0000,76,300
activity,0,2.3280,2.0186,0.0000,76,300
activity,0,2.2220,1.5650,0.0000,76,300
activity,0,2.4018,2.3327,0.0000,76,299
activity,0,2.2972,2.3265,0.0000,76,300
activity,0,2.3458,2.2220,0.0000,76,300
activity,0,2.5385,2.4024,0.0000,76,300
activity,0,3.1231,2.2977,0.0000,76,300
activity,0,2.3367,2.3463,0.0000,76,300
activity,0,2.3993,2.5378,0.0000,76,300
activity,0,2.5203,3.1233,0.0000,76,300
activity,0,2.7562,2.3358,0.0000,76,299
activity,0,2.5191,2.4011,0.0000,76,300
activity,0,2.4928,2.5187,0.0000,76,299
activity,0,2.4600,2.7558,0.0000,76,300
activity,0,2.8072,2.5200,0.0000,76,299
activity,0,2.5813,2.4930,0.0000,76,300
activity,0,2.5007,2.4594,0.0000,76,298
activity,0,2.7237,2.8084,0.0000,76,298
activity,0,2.4627,2.5811,0.0000,76,299
activity,0,2.7295,2.5002,0.0000,76,300
activity,0,2.4670,2.7226,0.0000,76,300
activity,0,3.1378,2.4631,0.0000,76,299
activity,0,2.4514,2.7325,0.0000,76,300
activity,0,2.7644,2.4651,0.0000,76,299
activity,0,2.6243,3.1381,0.0000,76,300
activity,0,2.6216,2.4511,0.0000,76,300
activity,0,2.5919,2.7649,0.0000,76,300
activity,0,2.7222,2.6237,0.0000,76,300
activity,0,2.7138,2.6208,0.0000,76,300
activity,0,2.4071,2.5934,0.0000,76,300
activity,0,2.4209,2.7376,0.0000,76,299
activity,0,2.0448,2.6975,0.0000,76,300
activity,0,11.7445,2.4068,0.0000,76,300
activity,0,2.9839,2.4213,0.0000,76,300
activity,0,1.8268,2.0440,0.0000,76,300
activity,0,3.0200,11.7506,0.0000,76,300
activity,0,2.7775,2.9775,0.0000,76,300
activity,0,2.4962,1.8269,0.0000,76,299
activity,0,2.0978,3.0224,0.0000,76,300
activity,0,2.1839,2.7777,0.0000,76,300
activity,0,2.2296,2.4947,0.0000,76,299
activity,0,1.7894,2.0956,0.0000,76,300
activity,0,2.2367,2.1834,0.0000,76,300
activity,0,2.5089,2.2311,0.0000,76,299
activity,0,2.4084,1.7871,0.0000,76,300
activity,0,2.3770,2.2391,0.0000,76,300
activity,0,1.7656,2.5074,0.0000,76,299
activity,0,2.3138,2.4091,0.0000,76,300
activity,0,2.1814,2.3775,0.0000,76,300
activity,0,2.4603,1.7637,0.0000,76,299
activity,0,2.2227,2.3149,0.0000,76,299
activity,0,2.6793,2.1820,0.0000,76,300
activity,0,2.3266,2.4589,0.0000,76,300
activity,0,2.3551,2.2226,0.0000,76,300
activity,0,2.5648,2.6814,0.0000,76,300
activity,0,2.6952,2.3247,0.0000,76,299
activity,0,2.3713,2.3554,0.0000,76,300
activity,0,2.8255,2.5694,0.0000,76,300
activity,0,2.5100,2.6936,0.0000,76,300
activity,0,2.3508,2.3706,0.0000,76,299
activity,0,2.2875,2.8327,0.0000,76,300
activity,0,2.2738,2.5027,0.0000,76,299
activity,0,2.4567,2.3505,0.0000,76,300
activity,0,2.5374,2.2881,0.0000,76,300
activity,0,2.2608,2.2759,0.0000,76,299
activity,0,2.1650,2.4533,0.0000,76,299
activity,0,2.4233,2.5378,0.0000,76,300
activity,0,2.0031,2.2599,0.0000,76,298
activity,0,11.3860,2.1659,0.0000,76,300
activity,0,3.2450,2.4228,0.0000,76,300
activity,0,2.7502,2.0029,0.0000,76,300
activity,0,1.6032,11.3946,0.0000,76,300
activity,0,2.1973,3.2363,0.0000,76,300
activity,0,2.1529,2.7501,0.0000,76,298
activity,0,2.3714,1.6017,0.0000,76,300
activity,4,2.5288,2.1992,0.0000,336,296
activity,0,1.5480,2.1530,0.0000,76,290
activity,0,2.1630,2.3718,0.0000,76,290
activity,0,2.4145,2.5288,0.0000,76,290
activity,0,2.1109,1.5459,0.0000,76,290
activity,0,2.3197,2.1660,0.0000,76,290
activity,0,1.4963,2.4126,0.0000,76,290
activity,0,2.2801,2.1102,0.0000,76,290
activity,0,2.0455,2.3204,0.0000,76,290
activity,0,2.3442,1.4974,0.0000,76,290
activity,0,2.3597,2.2776,0.0000,76,290
activity,0,2.1874,2.0454,0.0000,76,290
activity,0,2.5713,2.3467,0.0000,76,290
activity,0,2.2157,2.3582,0.0000,76,290
activity,0,1.4940,2.1891,0.0000,76,288
activity,0,2.3177,2.5714,0.0000,76,286
activity,0,2.6360,2.2139,0.0000,76,294
activity,0,2.9449,1.4947,0.0000,76,290
activity,0,2.3421,2.3194,0.0000,76,290
activity,0,2.6157,2.6358,0.0000,76,290
activity,0,2.1875,2.9440,0.0000,76,289
activity,0,2.1642,2.3404,0.0000,76,288
activity,0,2.5312,2.6168,0.0000,76,290
activity,0,2.5211,2.1883,0.0000,76,290
activity,0,1.8395,2.1626,0.0000,76,290
activity,0,12.1908,2.5338,0.0000,76,290
activity,0,3.0918,2.5211,0.0000,76,290
activity,0,2.5103,1.8386,0.0000,76,290
activity,0,2.3796,12.1978,0.0000,76,286
activity,0,2.2591,3.0871,0.0000,76,289
activity,0,2.4672,2.5084,0.0000,76,290
activity,0,2.6928,2.3790,0.0000,76,287
activity,0,2.4569,2.2579,0.0000,76,289
activity,0,2.3639,2.4697,0.0000,76,290
activity,0,1.7249,2.6901,0.0000,76,289
activity,0,2.1247,2.4584,0.0000,76,290
activity,0,2.3886,2.3618,0.0000,76,290
activity,0,2.5147,1.7245,0.0000,76,290
activity,0,2.2641,2.1274,0.0000,76,289
activity,0,2.4027,2.3872,0.0000,76,290
activity,0,2.8750,2.5326,0.0000,76,289
activity,0,2.2938,2.2472,0.0000,76,290
activity,0,1.6270,2.4037,0.0000,76,290
activity,0,2.3949,2.8743,0.0000,76,279
activity,0,2.4913,2.2930,0.0000,76,300
activity,0,2.1870,1.6276,0.0000,76,290
activity,0,2.5185,2.3940,0.0000,76,290
activity,0,2.2443,2.4930,0.0000,76,290
activity,0,2.7010,2.1868,0.0000,76,290
activity,0,2.4184,2.5180,0.0000,76,290
activity,0,2.4468,2.2440,0.0000,76,290
activity,0,2.6280,2.7014,0.0000,76,290
activity,0,2.3370,2.4180,0.0000,76,290
activity,0,2.4841,2.4478,0.0000,76,288
activity,0,29.3982,2.6293,0.0000,76,289
activity,0,5.5594,2.3359,0.0000,76,290
activity,0,3.2101,2.4836,0.0000,76,290
activity,0,2.1837,29.4090,0.0000,76,290
activity,0,2.9658,5.5523,0.0000,76,290
activity,0,2.4002,3.2079,0.0000,76,290
activity,0,2.8475,2.2458,0.0000,76,290
activity,0,2.5821,2.9030,0.0000,76,290
activity,0,2.4339,2.3995,0.0000,76,290
activity,0,2.1853,2.8474,0.0000,76,290
activity,0,2.8500,2.5839,0.0000,76,290
activity,0,2.1152,2.4312,0.0000,76,290
activity,0,2.9094,2.1864,0.0000,76,290
activity,0,2.4385,2.8512,0.0000,76,290
activity,0,1.8659,2.1230,0.0000,76,290
activity,0,2.2332,2.9007,0.0000,76,290
activity,0,2.2405,2.4372,0.0000,76,288
activity,0,2.2966,1.8663,0.0000,76,290
activity,0,2.2103,2.2332,0.0000,76,290
activity,0,2.4481,2.2418,0.0000,76,290
activity,0,2.9033,2.2942,0.0000,76,290
activity,0,2.4602,2.2115,0.0000,76,289
activity,0,1.8761,2.4484,0.0000,76,290
activity,0,2.3212,2.9028,0.0000,76,289
activity,0,2.9014,2.4604,0.0000,76,290
activity,0,2.7719,1.8755,0.0000,76,290
activity,0,1.6399,2.3213,0.0000,76,289
activity,0,2.2675,2.9014,0.0000,76,290
activity,0,2.6424,2.8055,0.0000,76,290
activity,0,2.3351,1.6055,0.0000,76,290
activity,0,2.4003,2.2689,0.0000,76,290
activity,0,30.5812,2.6430,0.0000,76,290
activity,0,3.8883,2.3346,0.0000,76,289
activity,0,3.0974,2.3986,0.0000,76,290
activity,0,3.5115,30.5940,0.0000,76,290
activity,0,2.8166,3.8807,0.0000,76,290
activity,0,2.8421,3.0966,0.0000,76,289
activity,0,2.4830,3.5110,0.0000,76,290
activity,0,2.2262,2.8164,0.0000,76,290
activity,0,2.0953,2.8407,0.0000,76,290
activity,0,2.7837,2.4826,0.0000,76,289
activity,0,2.4498,2.2248,0.0000,76,290
activity,0,3.2061,2.0956,0.0000,76,290
activity,0,2.3041,2.7883,0.0000,76,290
activity,0,1.9832,2.4472,0.0000,76,288
activity,0,1.9026,3.2056,0.0000,76,290
activity,0,2.5013,2.3030,0.0000,76,290
activity,0,2.9609,1.9813,0.0000,76,288
activity,0,2.1899,1.9046,0.0000,76,290
activity,0,1.8811,2.5025,0.0000,76,289
activity,0,2.3262,2.9614,0.0000,76,290
activity,0,3.5604,2.1883,0.0000,76,289
activity,0,2.3167,1.8810,0.0000,76,288
activity,0,1.6610,2.3257,0.0000,76,289
activity,0,2.1646,3.5637,0.0000,76,289
activity,0,1.9690,2.3147,0.0000,76,290
activity,0,1.9282,1.6591,0.0000,76,286
activity,0,2.6493,2.1657,0.0000,76,290
activity,0,2.6110,1.9667,0.0000,76,290
activity,0,2.2319,1.9298,0.0000,76,290
activity,0,1.4392,2.6494,0.0000,76,290
activity,0,2.1596,2.6124,0.0000,76,284
activity,0,1.8982,2.2286,0.0000,76,294
activity,0,1.8860,1.4401,0.0000,76,288
activity,4,2.7436,2.1606,0.0000,196,290
activity,0,2.0299,1.8967,0.0000,76,289
activity,0,2.1285,1.8851,0.0000,76,285
activity,0,2.1833,2.7464,0.0000,76,289
activity,0,2.0267,2.0284,0.0000,76,290
activity,0,2.1348,2.1282,0.0000,76,289
activity,0,2.4259,2.1841,0.0000,76,290
activity,0,2.0972,2.0258,0.0000,76,290
activity,0,2.2250,2.1360,0.0000,76,289
activity,0,2.0925,2.4268,0.0000,76,288
activity,0,2.6727,2.0974,0.0000,76,289
activity,0,2.3654,2.2240,0.0000,76,290
activity,0,2.2769,2.0912,0.0000,76,290
activity,0,3.5870,2.6758,0.0000,76,290
activity,0,2.5366,2.3653,0.0000,76,289
activity,0,1.6466,2.2775,0.0000,76,290
activity,0,2.5288,3.5876,0.0000,76,285
activity,0,3.0992,2.5337,0.0000,76,293
activity,0,3.7571,1.6480,0.0000,76,290
activity,0,3.0156,2.5308,0.0000,76,290
activity,0,3.3633,3.0986,0.0000,76,288
activity,0,2.7845,3.7579,0.0000,76,290
activity,0,2.9425,3.0165,0.0000,76,290
activity,0,2.2539,3.3634,0.0000,76,290
activity,0,2.7727,2.7832,0.0000,76,290
activity,0,3.7442,2.9431,0.0000,76,289
activity,0,2.9493,2.2516,0.0000,76,290
activity,0,3.5874,2.7785,0.0000,76,288
activity,0,2.2082,3.7433,0.0000,76,290
activity,0,3.6437,2.9482,0.0000,76,290
activity,0,3.7665,3.5902,0.0000,76,290
activity,0,3.3857,2.2057,0.0000,76,290
activity,0,3.0361,3.6426,0.0000,76,290
activity,0,3.4114,3.7682,0.0000,76,290
activity,0,2.0516,3.3836,0.0000,76,289
activity,0,2.5804,3.0356,0.0000,76,286
activity,0,2.6082,3.4128,0.0000,76,293
activity,0,3.6352,2.0499,0.0000,76,290
activity,0,2.6273,2.5799,0.0000,76,290
activity,0,2.2181,2.6095,0.0000,76,289
activity,0,2.7392,3.6363,0.0000,76,289
activity,0,4.1408,2.6314,0.0000,76,289
activity,0,2.9072,2.2109,0.0000,76,289
activity,0,2.8218,2.7409,0.0000,76,286
activity,0,3.1049,4.1457,0.0000,76,289
activity,0,3.1054,2.9028,0.0000,76,290
activity,0,2.9508,2.8226,0.0000,76,290
activity,0,2.9087,3.1053,0.0000,76,290
activity,0,2.8325,3.1059,0.0000,76,290
activity,0,3.2425,2.9489,0.0000,76,290
activity,0,2.8418,2.9129,0.0000,76,290
activity,0,2.0541,2.8276,0.0000,76,289
activity,0,2.4486,3.2427,0.0000,76,289
activity,0,3.4821,2.8428,0.0000,76,290
activity,0,2.7208,2.0505,0.0000,76,290
activity,0,2.8405,2.4519,0.0000,76,290
activity,0,2.5706,3.4801,0.0000,76,290
activity,0,3.3743,2.7218,0.0000,76,290
activity,0,2.8305,2.8426,0.0000,76,289
activity,0,3.1678,2.5703,0.0000,76,290
activity,0,2.7093,3.3727,0.0000,76,290
activity,0,2.5923,2.8294,0.0000,76,290
activity,0,2.1060,3.1690,0.0000,76,290
activity,0,2.7730,2.7099,0.0000,76,288
activity,0,3.1665,2.5905,0.0000,76,289
activity,0,3.5668,2.1068,0.0000,76,290
activity,0,2.7667,2.7747,0.0000,76,290
activity,0,2.7260,3.1647,0.0000,76,290
activity,0,2.5126,3.5666,0.0000,76,290
activity,0,1.9693,2.7662,0.0000,76,290
activity,0,2.5664,2.7271,0.0000,76,287
activity,0,2.6654,2.5123,0.0000,76,290
activity,0,3.3073,1.9676,0.0000,76,290
activity,0,2.7412,2.5679,0.0000,76,290
activity,0,2.7596,2.6641,0.0000,76,290
activity,0,2.9148,3.3075,0.0000,76,288
activity,0,2.5268,2.7418,0.0000,76,290
activity,0,3.5568,2.7594,0.0000,76,288
activity,0,2.6473,2.9155,0.0000,76,290
activity,0,2.3976,2.6419,0.0000,76,289
activity,0,2.3462,3.4426,0.0000,76,290
activity,0,2.2384,2.6466,0.0000,76,290
activity,0,2.4368,2.3960,0.0000,76,290
activity,0,2.6992,2.3447,0.0000,76,286
activity,0,2.3029,2.2406,0.0000,76,289
activity,0,1.9101,2.4372,0.0000,76,289
activity,0,2.4464,2.6996,0.0000,76,290
activity,0,2.6060,2.3017,0.0000,76,288
activity,0,3.3419,1.9098,0.0000,76,290
activity,0,2.6731,2.4494,0.0000,76,290
activity,0,1.9354,2.6047,0.0000,76,288
activity,0,3.6889,3.3425,0.0000,76,290
activity,0,3.3694,2.6745,0.0000,76,290
activity,0,3.5303,1.9337,0.0000,76,290
activity,0,2.0275,3.6894,0.0000,76,290
activity,0,3.3321,3.3705,0.0000,76,290
activity,0,3.1240,3.5303,0.0000,76,289
activity,0,3.1030,2.0413,0.0000,76,290
activity,0,3.7722,3.3202,0.0000,76,288
activity,0,2.7011,3.1246,0.0000,76,290
activity,0,4.0258,3.1013,0.0000,76,290
activity,0,3.0008,3.7714,0.0000,76,290
activity,0,1.8994,2.7006,0.0000,76,290
activity,0,2.7741,4.0269,0.0000,76,290
activity,0,2.5373,2.9981,0.0000,76,290
activity,0,2.4349,1.8984,0.0000,76,290
activity,0,2.6982,2.7743,0.0000,76,286
activity,0,2.9376,2.5379,0.0000,76,290
activity,0,2.8071,2.4335,0.0000,76,289
activity,0,2.5204,2.8204,0.0000,76,290
activity,0,2.3942,2.8174,0.0000,76,290
activity,0,3.1554,2.8035,0.0000,76,290
activity,0,2.6617,2.5201,0.0000,76,290
activity,0,2.5560,2.3956,0.0000,76,290
activity,0,2.7326,3.1571,0.0000,76,290
activity,0,2.4853,2.6624,0.0000,76,289
activity,0,2.4571,2.5562,0.0000,76,289
activity,0,2.4905,2.7310,0.0000,76,290
activity,0,2.4547,2.4845,0.0000,76,290
activity,0,2.9383,2.4574,0.0000,76,290
activity,0,3.0853,2.4907,0.0000,76,290
activity,0,2.7800,2.4561,0.0000,76,290
activity,0,2.6901,2.9401,0.0000,76,290
activity,0,2.9727,3.0847,0.0000,76,289
activity,0,3.0111,2.7789,0.0000,76,290
activity,0,3.9137,2.6910,0.0000,76,288
activity,4,2.2726,2.9731,0.0000,76,290
activity,0,2.4528,3.0102,0.0000,76,295
activity,0,2.7705,3.9155,0.0000,76,293
activity,0,2.9424,2.2693,0.0000,76,295
activity,0,2.6705,2.4524,0.0000,76,294
activity,0,2.4934,2.7703,0.0000,76,295
activity,0,2.5062,2.9440,0.0000,76,295
activity,0,2.4575,2.6698,0.0000,76,295
activity,0,2.8877,2.4933,0.0000,76,294
activity,0,2.5682,2.5060,0.0000,76,295
activity,0,2.7999,2.4578,0.0000,76,294
activity,0,2.8949,2.8882,0.0000,76,295
activity,0,2.8728,2.5682,0.0000,76,295
activity,0,2.4809,2.8000,0.0000,76,295
activity,0,2.7999,2.8941,0.0000,76,293
activity,0,3.1085,2.8737,0.0000,76,295
activity,0,2.8959,2.4807,0.0000,76,295
activity,0,3.2435,2.8008,0.0000,76,295
activity,0,3.0154,3.1100,0.0000,76,295
activity,0,2.7386,2.8933,0.0000,76,295
activity,0,2.4699,3.2448,0.0000,76,294
activity,0,2.5682,3.0137,0.0000,76,295
activity,0,2.6852,2.7401,0.0000,76,294
activity,0,2.6811,2.4688,0.0000,76,294
activity,0,2.7155,2.5681,0.0000,76,294
activity,0,2.6625,2.6859,0.0000,76,295
activity,0,2.5317,2.6784,0.0000,76,295
activity,0,3.8025,2.7179,0.0000,76,295
activity,0,2.9703,2.6621,0.0000,76,295
activity,0,2.4608,2.5325,0.0000,76,295
activity,0,2.3272,3.8020,0.0000,76,294
activity,0,2.6785,2.9689,0.0000,76,294
activity,0,2.7393,2.4611,0.0000,76,294
activity,0,2.3652,2.3278,0.0000,76,295
activity,0,2.5694,2.6783,0.0000,76,294
activity,0,2.8221,2.7391,0.0000,76,295
activity,0,3.0646,2.3653,0.0000,76,294
activity,0,3.0740,2.5698,0.0000,76,295
activity,0,3.0631,2.8214,0.0000,76,295
activity,0,3.0451,3.0669,0.0000,76,295
activity,0,2.5864,3.0740,0.0000,76,292
activity,0,4.3647,3.0715,0.0000,76,295
activity,0,2.1704,3.0363,0.0000,76,295
activity,0,2.5998,2.5858,0.0000,76,295
activity,0,2.9173,4.3674,0.0000,76,294
activity,0,2.5230,2.1668,0.0000,76,295
activity,0,2.8507,2.5987,0.0000,76,294
activity,0,2.8941,2.9191,0.0000,76,295
activity,0,2.4987,2.5218,0.0000,76,295
activity,0,2.4671,2.8502,0.0000,76,294
activity,0,2.7830,2.8945,0.0000,76,294
activity,0,2.7584,2.4980,0.0000,76,295
activity,0,2.6298,2.4707,0.0000,76,292
activity,0,2.9261,2.7801,0.0000,76,295
activity,0,2.5547,2.7598,0.0000,76,295
activity,0,2.5136,2.6293,0.0000,76,294
activity,0,2.2172,2.9252,0.0000,76,294
activity,0,2.6703,2.5561,0.0000,76,294
activity,0,2.6702,2.5113,0.0000,76,295
activity,0,2.5185,2.2172,0.0000,76,295
activity,0,2.5223,2.6715,0.0000,76,295
activity,0,2.4922,2.6710,0.0000,76,295
activity,0,2.8971,2.5179,0.0000,76,295
activity,0,3.0104,2.5221,0.0000,76,295
activity,0,2.6870,2.4935,0.0000,76,295
activity,0,2.6933,2.8988,0.0000,76,294
activity,0,2.6731,3.0090,0.0000,76,295
activity,0,2.3211,2.6857,0.0000,76,295
activity,0,2.3380,2.6931,0.0000,76,295
activity,0,2.3795,2.6731,0.0000,76,295
activity,0,2.6532,2.3205,0.0000,76,295
activity,0,2.6658,2.3386,0.0000,76,295
activity,0,2.5837,2.3773,0.0000,76,294
activity,0,2.4265,2.6571,0.0000,76,295
activity,0,2.6756,2.6697,0.0000,76,294
activity,0,2.3096,2.5771,0.0000,76,295
activity,0,2.4342,2.4282,0.0000,76,294
activity,0,2.5288,2.6742,0.0000,76,295
activity,0,2.4118,2.3095,0.0000,76,294
activity,0,2.6436,2.4343,0.0000,76,295
activity,0,2.5662,2.5280,0.0000,76,295
activity,0,2.6079,2.4149,0.0000,76,295
activity,0,2.4587,2.6412,0.0000,76,295
activity,0,2.5788,2.5655,0.0000,76,293
activity,0,2.3840,2.6086,0.0000,76,295
activity,0,2.5208,2.4589,0.0000,76,295
activity,0,2.2554,2.5779,0.0000,76,295
activity,0,2.3853,2.3846,0.0000,76,295
activity,0,1.9928,2.5257,0.0000,76,295
activity,0,11.6030,2.2489,0.0000,76,295
activity,0,2.9774,2.3875,0.0000,76,295
activity,0,1.9568,1.9921,0.0000,76,295
activity,0,2.5753,11.6151,0.0000,76,295
activity,0,2.4386,2.9654,0.0000,76,295
activity,0,2.7185,1.9881,0.0000,76,295
activity,0,2.6979,2.5440,0.0000,76,294
activity,0,2.4516,2.4385,0.0000,76,295
activity,0,2.2821,2.7186,0.0000,76,294
activity,0,2.6421,2.6986,0.0000,76,295
activity,0,1.6980,2.4513,0.0000,76,294
activity,0,2.3027,2.2812,0.0000,76,295
activity,0,2.3757,2.6419,0.0000,76,293
activity,0,2.6382,1.6983,0.0000,76,295
activity,0,2.3983,2.3013,0.0000,76,295
activity,0,2.6248,2.3774,0.0000,76,295
activity,0,2.4402,2.6379,0.0000,76,295
activity,0,2.3354,2.3989,0.0000,76,295
activity,0,2.3523,2.6240,0.0000,76,292
activity,0,2.3922,2.4430,0.0000,76,295
activity,0,2.6349,2.3309,0.0000,76,295
activity,0,2.5594,2.3541,0.0000,76,294
activity,0,2.7897,2.3982,0.0000,76,294
activity,0,2.3612,2.6294,0.0000,76,295
activity,0,2.2279,2.5601,0.0000,76,295
activity,0,2.0934,2.7895,0.0000,76,294
activity,0,12.5366,2.3600,0.0000,76,295
activity,0,3.0237,2.2280,0.0000,76,295
activity,0,2.1706,2.0934,0.0000,76,294
activity,0,2.3317,12.5444,0.0000,76,295
activity,0,2.3691,3.0188,0.0000,76,292
activity,0,2.9096,2.1685,0.0000,76,295
activity,0,2.7629,2.3301,0.0000,76,295
activity,0,2.5900,2.3717,0.0000,76,294
activity,0,2.7003,2.9091,0.0000,76,295
activity,0,2.4446,2.7634,0.0000,76,294
activity,0,2.6504,2.5914,0.0000,76,295
activity,0,2.6537,2.6983,0.0000,76,293
activity,4,2.8962,2.4447,0.0000,76,295
activity,0,3.1788,2.6509,0.0000,76,300
activity,0,3.2129,2.6527,0.0000,76,300
activity,0,2.4889,2.8994,0.0000,76,299
activity,0,1.8573,3.1779,0.0000,76,300
activity,0,2.3507,3.2158,0.0000,76,299
activity,0,2.7196,2.4843,0.0000,76,299
activity,0,2.5454,1.8575,0.0000,76,300
activity,0,2.6118,2.3584,0.0000,76,296
activity,0,2.7107,2.7140,0.0000,76,300
